+------------+---------+---------+---------+---------+-------------+------------+----------+-------------+-------------+-------------+-------------+-----------------+-------------+-----------------+
| _Index_    |    Open |    High |     Low |   Close |      Volume |   Tomorrow |   Target |   VIX_Close |   SPY_Close |   VOO_Close |   IVV_Close |   Futures_Close |   Inflation |   Interest_Rate |
| 2016-09-16 | 2146.48 | 2146.48 | 2131.2  | 2139.16 | 5.01436e+09 |    2139.12 |        0 |       15.37 |    185.24   |    169.286  |    185.166  |         2141.75 |     1.7168  |     0.25118     |
| 2016-09-15 | 2125.36 | 2151.31 | 2122.36 | 2147.26 | 3.37372e+09 |    2139.16 |        0 |       16.3  |    185.958  |    169.951  |    185.939  |         2145    |     1.71791 |     0.24767     |
| 2016-09-14 | 2127.86 | 2141.33 | 2119.9  | 2125.77 | 3.6641e+09  |    2147.26 |        1 |       18.14 |    184.118  |    168.223  |    184.075  |         2120.25 |     1.71902 |     0.244159    |
| 2016-09-13 | 2150.47 | 2150.47 | 2120.27 | 2127.02 | 4.14167e+09 |    2125.77 |        0 |       17.85 |    184.188  |    168.326  |    184.178  |         2128.75 |     1.72013 |     0.240648    |
| 2016-09-12 | 2120.86 | 2163.3  | 2119.12 | 2159.04 | 4.01048e+09 |    2127.02 |        0 |       15.16 |    186.874  |    170.761  |    186.892  |         2158.5  |     1.72124 |     0.237138    |
| 2016-09-09 | 2169.08 | 2169.08 | 2127.81 | 2127.81 | 4.23396e+09 |    2159.04 |        1 |       17.5  |    184.231  |    168.352  |    184.238  |         2122.75 |     1.72235 |     0.233627    |
| 2016-09-08 | 2182.76 | 2184.94 | 2177.49 | 2181.3  | 3.72784e+09 |    2127.81 |        0 |       12.51 |    188.748  |    172.516  |    188.764  |         2177.5  |     1.72346 |     0.230117    |
| 2016-09-07 | 2185.17 | 2187.87 | 2179.07 | 2186.16 | 3.31942e+09 |    2181.3  |        0 |       11.94 |    189.18   |    172.92   |    189.211  |         2184.5  |     1.72457 |     0.226606    |
| 2016-09-06 | 2181.61 | 2186.57 | 2175.1  | 2186.48 | 3.44765e+09 |    2186.16 |        0 |       12.02 |    189.198  |    172.929  |    189.245  |         2184.5  |     1.72568 |     0.223095    |
| 2016-09-02 | 2177.49 | 2184.87 | 2173.59 | 2179.98 | 3.09112e+09 |    2186.48 |        1 |       11.98 |    188.627  |    172.387  |    188.61   |         2178    |     1.72679 |     0.219585    |
| 2016-09-01 | 2171.33 | 2173.56 | 2157.09 | 2170.86 | 3.39212e+09 |    2179.98 |        1 |       13.48 |    187.781  |    171.621  |    187.785  |         2167.25 |     1.7279  |     0.216074    |
| 2016-08-31 | 2173.56 | 2173.79 | 2161.35 | 2170.95 | 3.76639e+09 |    2170.86 |        0 |       13.42 |    187.772  |    171.656  |    187.768  |         2169.5  |     1.72441 |     0.216542    |
| 2016-08-30 | 2179.45 | 2182.27 | 2170.41 | 2176.12 | 3.0068e+09  |    2170.95 |        0 |       13.12 |    188.308  |    172.077  |    188.292  |         2175.25 |     1.72092 |     0.21701     |
| 2016-08-29 | 2170.19 | 2183.48 | 2170.19 | 2180.38 | 2.65478e+09 |    2176.12 |        0 |       12.94 |    188.619  |    172.404  |    188.584  |         2179.25 |     1.71743 |     0.217478    |
| 2016-08-26 | 2175.1  | 2187.94 | 2160.39 | 2169.04 | 3.34234e+09 |    2180.38 |        1 |       13.65 |    187.695  |    171.535  |    187.691  |         2168.5  |     1.71395 |     0.217946    |
| 2016-08-25 | 2173.29 | 2179    | 2169.74 | 2172.47 | 2.96931e+09 |    2169.04 |        0 |       13.63 |    188.049  |    171.862  |    188.026  |         2173.5  |     1.71046 |     0.218414    |
| 2016-08-24 | 2185.09 | 2186.66 | 2171.25 | 2175.44 | 3.14828e+09 |    2172.47 |        0 |       13.45 |    188.178  |    172      |    188.214  |         2175    |     1.70697 |     0.218882    |
| 2016-08-23 | 2187.81 | 2193.42 | 2186.8  | 2186.9  | 3.04149e+09 |    2175.44 |        0 |       12.38 |    189.146  |    172.834  |    189.108  |         2185.25 |     1.70349 |     0.21935     |
| 2016-08-22 | 2181.58 | 2185.15 | 2175.96 | 2182.64 | 2.77755e+09 |    2186.9  |        1 |       12.27 |    188.766  |    172.516  |    188.713  |         2181.5  |     1.7     |     0.219818    |
| 2016-08-19 | 2184.24 | 2185    | 2175.13 | 2183.87 | 3.0848e+09  |    2182.64 |        0 |       11.34 |    188.774  |    172.533  |    188.773  |         2181.75 |     1.69651 |     0.220286    |
| 2016-08-18 | 2181.9  | 2187.03 | 2180.46 | 2187.02 | 3.30057e+09 |    2183.87 |        0 |       11.43 |    189.051  |    172.774  |    189.065  |         2183.5  |     1.69302 |     0.220754    |
| 2016-08-17 | 2177.84 | 2183.08 | 2168.5  | 2182.22 | 3.38891e+09 |    2187.02 |        1 |       12.19 |    188.627  |    172.361  |    188.627  |         2179.75 |     1.68954 |     0.221222    |
| 2016-08-16 | 2186.24 | 2186.24 | 2178.14 | 2178.15 | 3.1964e+09  |    2182.22 |        1 |       12.64 |    188.273  |    172.077  |    188.283  |         2176.75 |     1.68605 |     0.22169     |
| 2016-08-15 | 2186.08 | 2193.81 | 2186.08 | 2190.15 | 3.07853e+09 |    2178.15 |        0 |       11.81 |    189.249  |    172.972  |    189.245  |         2186    |     1.68256 |     0.222158    |
| 2016-08-12 | 2183.74 | 2186.28 | 2179.42 | 2184.05 | 3.00066e+09 |    2190.15 |        1 |       11.55 |    188.705  |    172.473  |    188.678  |         2180.25 |     1.67907 |     0.222626    |
| 2016-08-11 | 2177.97 | 2188.45 | 2177.97 | 2185.79 | 3.42316e+09 |    2184.05 |        0 |       11.68 |    188.869  |    172.645  |    188.833  |         2181.75 |     1.67559 |     0.223094    |
| 2016-08-10 | 2182.81 | 2183.41 | 2172    | 2175.49 | 3.25495e+09 |    2185.79 |        1 |       12.05 |    187.997  |    171.802  |    187.965  |         2172.75 |     1.6721  |     0.223562    |
| 2016-08-09 | 2182.24 | 2187.66 | 2178.61 | 2181.74 | 3.3343e+09  |    2175.49 |        0 |       11.66 |    188.463  |    172.24   |    188.429  |         2177.5  |     1.66861 |     0.22403     |
| 2016-08-08 | 2183.76 | 2185.44 | 2177.85 | 2180.89 | 3.32755e+09 |    2181.74 |        1 |       11.5  |    188.351  |    172.129  |    188.309  |         2175.5  |     1.66513 |     0.224498    |
| 2016-08-05 | 2168.79 | 2182.87 | 2168.79 | 2182.87 | 3.66307e+09 |    2180.89 |        0 |       11.39 |    188.463  |    172.215  |    188.412  |         2176.75 |     1.66164 |     0.224966    |
| 2016-08-04 | 2163.51 | 2168.19 | 2159.07 | 2164.25 | 3.7092e+09  |    2182.87 |        1 |       12.42 |    186.934  |    170.838  |    186.926  |         2159.25 |     1.65815 |     0.225434    |
| 2016-08-03 | 2156.81 | 2163.79 | 2152.56 | 2163.79 | 3.78653e+09 |    2164.25 |        1 |       12.86 |    186.736  |    170.675  |    186.755  |         2157    |     1.65466 |     0.225902    |
| 2016-08-02 | 2169.94 | 2170.2  | 2147.58 | 2157.03 | 3.84875e+09 |    2163.79 |        1 |       13.37 |    186.192  |    170.184  |    186.205  |         2152.75 |     1.65118 |     0.226369    |
| 2016-08-01 | 2173.15 | 2178.29 | 2166.21 | 2170.84 | 3.50599e+09 |    2157.03 |        0 |       12.44 |    187.392  |    171.251  |    187.313  |         2164.5  |     1.64769 |     0.226837    |
| 2016-07-29 | 2168.83 | 2177.09 | 2163.49 | 2173.6  | 4.03884e+09 |    2170.84 |        0 |       11.87 |    187.548  |    171.449  |    187.527  |         2168.25 |     1.64681 |     0.223763    |
| 2016-07-28 | 2166.05 | 2172.85 | 2159.74 | 2170.06 | 3.66424e+09 |    2173.6  |        1 |       12.72 |    187.245  |    171.148  |    187.244  |         2164.75 |     1.64592 |     0.220688    |
| 2016-07-27 | 2169.81 | 2174.98 | 2159.07 | 2166.58 | 3.9955e+09  |    2170.06 |        1 |       12.83 |    187.029  |    170.959  |    187.021  |         2160.5  |     1.64504 |     0.217614    |
| 2016-07-26 | 2168.97 | 2173.54 | 2160.18 | 2169.18 | 3.44235e+09 |    2166.58 |        0 |       13.05 |    187.228  |    171.07   |    187.21   |         2163.25 |     1.64416 |     0.214539    |
| 2016-07-25 | 2173.71 | 2173.71 | 2161.95 | 2168.48 | 3.05724e+09 |    2169.18 |        1 |       12.87 |    187.142  |    171.079  |    187.132  |         2162.25 |     1.64328 |     0.211465    |
| 2016-07-22 | 2166.47 | 2175.11 | 2163.24 | 2175.03 | 3.02328e+09 |    2168.48 |        0 |       12.02 |    187.651  |    171.492  |    187.613  |         2167.5  |     1.6424  |     0.20839     |
| 2016-07-21 | 2172.91 | 2174.56 | 2159.75 | 2165.17 | 3.4389e+09  |    2175.03 |        1 |       12.74 |    186.814  |    170.7    |    186.798  |         2158    |     1.64151 |     0.205316    |
| 2016-07-20 | 2166.1  | 2175.63 | 2164.89 | 2173.02 | 3.21186e+09 |    2165.17 |        0 |       11.77 |    187.522  |    171.346  |    187.476  |         2167.5  |     1.64063 |     0.202241    |
| 2016-07-19 | 2163.79 | 2164.63 | 2159.01 | 2163.78 | 2.96834e+09 |    2173.02 |        1 |       11.97 |    186.744  |    170.658  |    186.686  |         2158.75 |     1.63975 |     0.199167    |
| 2016-07-18 | 2162.04 | 2168.35 | 2159.63 | 2166.89 | 3.00931e+09 |    2163.78 |        0 |       12.44 |    186.934  |    170.847  |    186.892  |         2160    |     1.63887 |     0.196092    |
| 2016-07-15 | 2165.13 | 2169.05 | 2155.79 | 2161.74 | 3.1226e+09  |    2166.89 |        1 |       12.67 |    186.433  |    170.356  |    186.377  |         2152.75 |     1.63799 |     0.193018    |
| 2016-07-14 | 2157.88 | 2168.99 | 2157.88 | 2163.75 | 3.46561e+09 |    2161.74 |        0 |       12.82 |    186.684  |    170.614  |    186.652  |         2157.25 |     1.6371  |     0.189943    |
| 2016-07-13 | 2153.81 | 2156.45 | 2146.21 | 2152.43 | 3.50232e+09 |    2163.75 |        1 |       13.04 |    185.647  |    169.625  |    185.63   |         2146    |     1.63622 |     0.186869    |
| 2016-07-12 | 2139.5  | 2155.4  | 2139.5  | 2152.14 | 4.09782e+09 |    2152.43 |        1 |       13.55 |    185.673  |    169.685  |    185.647  |         2145.75 |     1.63534 |     0.183794    |
| 2016-07-11 | 2131.72 | 2143.16 | 2131.72 | 2137.16 | 3.25334e+09 |    2152.14 |        1 |       13.54 |    184.334  |    168.498  |    184.35   |         2130.25 |     1.63446 |     0.18072     |
| 2016-07-08 | 2106.97 | 2131.71 | 2106.97 | 2129.9  | 3.6075e+09  |    2137.16 |        1 |       13.2  |    183.687  |    167.913  |    183.654  |         2120.5  |     1.63357 |     0.177645    |
| 2016-07-07 | 2100.42 | 2109.08 | 2089.39 | 2097.9  | 3.60455e+09 |    2129.9  |        1 |       14.76 |    180.992  |    165.401  |    180.906  |         2092    |     1.63269 |     0.174571    |
| 2016-07-06 | 2084.43 | 2100.72 | 2074.02 | 2099.73 | 3.90938e+09 |    2097.9  |        0 |       14.96 |    181.104  |    165.513  |    181.061  |         2094    |     1.63181 |     0.171496    |
| 2016-07-05 | 2095.05 | 2095.05 | 2080.86 | 2088.55 | 3.65838e+09 |    2099.73 |        1 |       15.58 |    180.024  |    164.54   |    180.03   |         2082.75 |     1.63093 |     0.168421    |
| 2016-07-01 | 2099.34 | 2108.71 | 2097.9  | 2102.95 | 3.45889e+09 |    2088.55 |        0 |       14.77 |    181.328  |    165.702  |    181.31   |         2096.25 |     1.63005 |     0.165347    |
| 2016-06-30 | 2073.17 | 2098.94 | 2070    | 2098.86 | 4.62282e+09 |    2102.95 |        1 |       15.63 |    180.948  |    165.358  |    180.769  |         2090.25 |     1.6343  |     0.181427    |
| 2016-06-29 | 2042.69 | 2073.13 | 2042.69 | 2070.77 | 4.24174e+09 |    2098.86 |        1 |       16.64 |    178.512  |    163.155  |    178.45   |         2066.75 |     1.63856 |     0.197506    |
| 2016-06-28 | 2006.67 | 2036.09 | 2006.67 | 2036.09 | 4.38581e+09 |    2070.77 |        1 |       18.75 |    175.524  |    160.394  |    175.513  |         2028.5  |     1.64282 |     0.213586    |
| 2016-06-27 | 2031.45 | 2031.45 | 1991.68 | 2000.54 | 5.43122e+09 |    2036.09 |        1 |       23.85 |    172.414  |    157.486  |    172.293  |         1985    |     1.64708 |     0.229665    |
| 2016-06-24 | 2103.81 | 2103.81 | 2032.57 | 2037.41 | 7.59745e+09 |    2000.54 |        0 |       25.76 |    175.558  |    160.316  |    175.367  |         2018.5  |     1.65134 |     0.245745    |
| 2016-06-23 | 2092.8  | 2113.32 | 2092.8  | 2113.32 | 3.29794e+09 |    2037.41 |        0 |       17.25 |    182.097  |    166.382  |    182.057  |         2105.75 |     1.6556  |     0.261825    |
| 2016-06-22 | 2089.75 | 2099.71 | 2084.36 | 2085.45 | 3.16816e+09 |    2113.32 |        1 |       21.17 |    179.756  |    164.257  |    179.713  |         2076.75 |     1.65986 |     0.277904    |
| 2016-06-21 | 2085.19 | 2093.66 | 2083.02 | 2088.9  | 3.23288e+09 |    2085.45 |        0 |       18.48 |    180.05   |    164.532  |    180.013  |         2080.5  |     1.66412 |     0.293984    |
| 2016-06-20 | 2075.58 | 2100.66 | 2075.58 | 2083.25 | 3.46744e+09 |    2088.9  |        1 |       18.37 |    179.54   |    164.065  |    179.517  |         2074.25 |     1.66838 |     0.310063    |
| 2016-06-17 | 2078.2  | 2078.2  | 2062.84 | 2071.22 | 4.95263e+09 |    2083.25 |        1 |       19.41 |    178.391  |    163.02   |    178.337  |         2078.5  |     1.67264 |     0.326143    |
| 2016-06-16 | 2066.36 | 2079.62 | 2050.37 | 2077.99 | 3.62828e+09 |    2071.22 |        0 |       19.37 |    179.058  |    163.628  |    179.013  |         2079.25 |     1.6769  |     0.342223    |
| 2016-06-15 | 2077.6  | 2085.65 | 2069.8  | 2071.5  | 3.54472e+09 |    2077.99 |        1 |       20.14 |    178.526  |    163.097  |    178.432  |         2071.75 |     1.68115 |     0.358302    |
| 2016-06-14 | 2076.65 | 2081.3  | 2064.1  | 2075.32 | 3.75977e+09 |    2071.5  |        0 |       20.5  |    178.775  |    163.337  |    178.748  |         2074.5  |     1.68541 |     0.374382    |
| 2016-06-13 | 2091.75 | 2098.12 | 2078.46 | 2079.06 | 3.39203e+09 |    2075.32 |        0 |       20.97 |    179.127  |    163.697  |    179.073  |         2078.75 |     1.68967 |     0.390462    |
| 2016-06-10 | 2109.57 | 2109.57 | 2089.96 | 2096.07 | 3.51501e+09 |    2079.06 |        0 |       17.03 |    180.519  |    164.938  |    180.5    |         2096.25 |     1.69393 |     0.406541    |
| 2016-06-09 | 2115.65 | 2117.64 | 2107.73 | 2115.48 | 3.29032e+09 |    2096.07 |        0 |       14.64 |    182.246  |    166.539  |    182.218  |         2114.25 |     1.69819 |     0.422621    |
| 2016-06-08 | 2112.71 | 2120.55 | 2112.71 | 2119.12 | 3.56206e+09 |    2115.48 |        0 |       14.08 |    182.496  |    166.796  |    182.431  |         2118    |     1.70245 |     0.4387      |
| 2016-06-07 | 2110.18 | 2119.22 | 2110.18 | 2112.13 | 3.53473e+09 |    2119.12 |        1 |       14.05 |    181.903  |    166.248  |    181.85   |         2110.25 |     1.70671 |     0.45478     |
| 2016-06-06 | 2100.83 | 2113.36 | 2100.83 | 2109.41 | 3.44202e+09 |    2112.13 |        1 |       13.65 |    181.619  |    165.948  |    181.637  |         2108.25 |     1.71097 |     0.47086     |
| 2016-06-03 | 2104.07 | 2104.07 | 2085.36 | 2099.13 | 3.62778e+09 |    2109.41 |        1 |       13.47 |    180.7    |    165.152  |    180.637  |         2097.75 |     1.71523 |     0.486939    |
| 2016-06-02 | 2097.71 | 2105.26 | 2088.59 | 2105.26 | 3.63272e+09 |    2099.13 |        0 |       13.63 |    181.241  |    165.631  |    181.243  |         2103.75 |     1.71949 |     0.503019    |
| 2016-06-01 | 2093.94 | 2100.97 | 2085.1  | 2099.33 | 3.52517e+09 |    2105.26 |        1 |       14.2  |    180.691  |    165.135  |    180.654  |         2098    |     1.72375 |     0.519099    |
| 2016-05-31 | 2100.13 | 2103.48 | 2088.66 | 2096.95 | 4.51441e+09 |    2099.33 |        1 |       14.19 |    180.322  |    164.827  |    180.312  |         2095    |     1.72489 |     0.514305    |
| 2016-05-27 | 2090.06 | 2099.06 | 2090.06 | 2099.06 | 3.07915e+09 |    2096.95 |        0 |       13.12 |    180.665  |    165.023  |    180.594  |         2097.25 |     1.72603 |     0.509512    |
| 2016-05-26 | 2091.44 | 2094.3  | 2087.08 | 2090.1  | 3.23099e+09 |    2099.06 |        1 |       13.43 |    179.892  |    164.381  |    179.85   |         2089.75 |     1.72718 |     0.504719    |
| 2016-05-25 | 2078.93 | 2094.73 | 2078.93 | 2090.54 | 3.85916e+09 |    2090.1  |        0 |       13.9  |    179.84   |    164.304  |    179.782  |         2087.25 |     1.72832 |     0.499926    |
| 2016-05-24 | 2052.65 | 2079.67 | 2052.65 | 2076.06 | 3.62734e+09 |    2090.54 |        1 |       14.42 |    178.629  |    163.192  |    178.577  |         2075    |     1.72947 |     0.495133    |
| 2016-05-23 | 2052.23 | 2055.58 | 2047.26 | 2048.04 | 3.05548e+09 |    2076.06 |        1 |       15.82 |    176.343  |    161.145  |    176.286  |         2045.25 |     1.73061 |     0.49034     |
| 2016-05-20 | 2041.88 | 2058.35 | 2041.88 | 2052.32 | 3.50765e+09 |    2048.04 |        0 |       15.2  |    176.583  |    161.36   |    176.526  |         2050    |     1.73176 |     0.485547    |
| 2016-05-19 | 2044.21 | 2044.21 | 2025.91 | 2040.04 | 3.84677e+09 |    2052.32 |        1 |       16.33 |    175.475  |    160.358  |    175.457  |         2038.75 |     1.7329  |     0.480754    |
| 2016-05-18 | 2044.38 | 2060.61 | 2034.49 | 2047.63 | 4.10132e+09 |    2040.04 |        0 |       15.95 |    176.085  |    160.88   |    176.081  |         2041.5  |     1.73405 |     0.47596     |
| 2016-05-17 | 2065.04 | 2065.69 | 2040.82 | 2047.21 | 4.10896e+09 |    2047.63 |        1 |       15.57 |    176.034  |    160.906  |    176.064  |         2043.5  |     1.73519 |     0.471167    |
| 2016-05-16 | 2046.53 | 2071.88 | 2046.53 | 2066.66 | 3.50136e+09 |    2047.21 |        0 |       14.68 |    177.692  |    162.335  |    177.628  |         2062.75 |     1.73634 |     0.466374    |
| 2016-05-13 | 2062.5  | 2066.79 | 2043.13 | 2046.61 | 3.57988e+09 |    2066.66 |        1 |       15.04 |    175.956  |    160.735  |    175.85   |         2043.5  |     1.73748 |     0.461581    |
| 2016-05-12 | 2067.17 | 2073.99 | 2053.13 | 2064.11 | 3.78239e+09 |    2046.61 |        0 |       14.41 |    177.503  |    162.233  |    177.491  |         2058.75 |     1.73863 |     0.456788    |
| 2016-05-11 | 2083.29 | 2083.29 | 2064.46 | 2064.46 | 3.82198e+09 |    2064.11 |        0 |       14.69 |    177.451  |    162.139  |    177.406  |         2058    |     1.73977 |     0.451995    |
| 2016-05-10 | 2062.63 | 2084.87 | 2062.63 | 2084.39 | 3.6002e+09  |    2064.46 |        0 |       13.63 |    179.127  |    163.671  |    179.073  |         2077.5  |     1.74092 |     0.447202    |
| 2016-05-09 | 2057.55 | 2064.15 | 2054.31 | 2058.69 | 3.78862e+09 |    2084.39 |        1 |       14.57 |    176.927  |    161.668  |    176.927  |         2054.25 |     1.74206 |     0.442409    |
| 2016-05-06 | 2047.77 | 2057.72 | 2039.45 | 2057.14 | 3.79635e+09 |    2058.69 |        1 |       14.72 |    176.781  |    161.496  |    176.756  |         2052.75 |     1.74321 |     0.437615    |
| 2016-05-05 | 2052.95 | 2060.23 | 2045.77 | 2050.63 | 4.00853e+09 |    2057.14 |        1 |       15.91 |    176.137  |    160.914  |    176.073  |         2044    |     1.74435 |     0.432822    |
| 2016-05-04 | 2060.3  | 2060.3  | 2045.55 | 2051.12 | 4.05856e+09 |    2050.63 |        0 |       16.05 |    176.171  |    160.931  |    176.124  |         2047    |     1.7455  |     0.428029    |
